Gender,Age Group,Purchase Date,Product Category,Discount Availed,Gross Amount,Net Amount,Purchase Method,Location,Married
1,2,5,Clothing,1,1048.0,833.45,Net Banking,Hyderabad,1.0
2,1,4,Home & Kitchen,0,988.24,988.24,International Card,Bangalore,0.0
1,2,4,Clothing,0,7449.08,7449.08,Credit Card,Ahmedabad,1.0
0,2,6,Electronics,1,390.19,13.93,Credit Card,Hyderabad,1.0
2,1,6,Electronics,0,956.4,956.4,Credit Card,Delhi,1.0
1,1,1,Electronics,0,1168.68,1168.68,Paytm UPI,Mumbai,1.0
0,3,0,Beauty and Health,0,4309.62,4309.62,Cash on Delivery,Dehradun,1.0
0,1,2,Electronics,1,4363.82,3964.84,Net Banking,Hyderabad,1.0
1,2,5,Clothing,1,4410.39,4119.52,Debit Card,Mumbai,1.0
1,0,3,Clothing,1,777.79,613.74,Debit Card,Pune,1.0
1,2,0,Clothing,0,961.39,961.39,Credit Card,Kolkata,1.0
0,3,2,Home & Kitchen,0,2990.56,2990.56,Debit Card,Hyderabad,1.0
2,3,3,Electronics,1,1556.35,1474.43,Credit Card,Mumbai,0.0
0,2,3,Books,0,3020.37,3020.37,Debit Card,Dehradun,1.0
0,0,2,Home & Kitchen,1,1989.76,1902.15,Credit Card,Chennai,0.0
2,1,3,Clothing,1,3470.22,3270.99,Net Banking,Dehradun,1.0
1,2,1,Clothing,0,3186.73,3186.73,Credit Card,Chennai,0.0
0,3,2,Electronics,1,2460.83,1994.98,Debit Card,Delhi,0.0
1,2,6,Home & Kitchen,1,1968.09,1913.67,Debit Card,Srinagar,1.0
1,1,5,Home & Kitchen,1,4863.97,4369.36,Google Pay UPI,Mumbai,0.0
0,2,4,Toys & Games,1,4547.64,4374.72,Credit Card,Pune,1.0
1,2,5,Sports & Fitness,1,2965.32,2729.02,Net Banking,Delhi,0.0
0,1,0,Books,0,2949.33,2949.33,Credit Card,Mumbai,1.0
1,2,0,Beauty and Health,1,961.73,599.77,Credit Card,Kolkata,0.0
1,2,4,Beauty and Health,0,4110.4,4110.4,Debit Card,Pune,1.0
1,3,0,Home & Kitchen,1,5143.58,4661.57,Cash on Delivery,Other,1.0
2,0,4,Electronics,1,522.78,242.4,Credit Card,Pune,1.0
1,3,4,Electronics,1,1172.65,905.79,Credit Card,Bangalore,1.0
2,2,3,Beauty and Health,0,3707.47,3707.47,Credit Card,Mumbai,0.0
2,2,5,Electronics,1,4269.46,4180.45,Credit Card,Bangalore,1.0
1,2,5,Electronics,0,2360.94,2360.94,International Card,Other,1.0
0,3,4,Sports & Fitness,0,3792.65,3792.65,Credit Card,Mumbai,0.0
0,3,3,Sports & Fitness,1,3634.2,3225.96,Credit Card,Other,1.0
2,2,0,Home & Kitchen,1,6220.84,6144.51,Cash on Delivery,Mumbai,0.0
0,2,3,Clothing,0,672.45,672.45,Net Banking,Bangalore,0.0
1,2,1,Beauty and Health,1,3070.31,2744.8,Net Banking,Mumbai,1.0
0,3,4,Beauty and Health,0,1987.36,1987.36,Credit Card,Delhi,1.0
1,3,1,Clothing,1,1420.8,1066.7,Cash on Delivery,Ahmedabad,1.0
0,3,0,Clothing,1,6859.07,6672.25,Net Banking,Hyderabad,1.0
2,1,1,Electronics,0,5183.63,5183.63,Paytm UPI,Chennai,0.0
2,2,1,Clothing,1,3915.22,3608.3,Debit Card,Pune,1.0
1,2,6,Home & Kitchen,1,4748.35,4272.08,Credit Card,Mumbai,1.0
0,2,3,Books,1,2399.36,1984.68,Debit Card,Chennai,1.0
0,2,2,Home & Kitchen,0,6726.92,6726.92,Debit Card,Other,0.0
2,3,5,Electronics,0,2970.17,2970.17,Google Pay UPI,Pune,1.0
0,2,2,Clothing,0,2796.08,2796.08,Cash on Delivery,Pune,0.0
2,2,1,Electronics,0,3869.44,3869.44,Cash on Delivery,Bangalore,1.0
2,1,3,Sports & Fitness,1,975.37,762.8,Debit Card,Delhi,1.0
2,1,6,Electronics,1,3280.51,2815.0,Google Pay UPI,Chennai,1.0
1,2,6,Home & Kitchen,1,3284.58,2950.27,Paytm UPI,Ahmedabad,1.0
1,2,3,Electronics,1,5726.54,5355.78,Google Pay UPI,Mumbai,0.0
0,2,6,Other,0,1048.98,1048.98,Credit Card,Mumbai,1.0
2,1,2,Beauty and Health,0,5458.58,5458.58,Net Banking,Delhi,1.0
1,2,1,Beauty and Health,0,3485.04,3485.04,PhonePe UPI,Chennai,1.0
1,0,1,Beauty and Health,0,3650.23,3650.23,Credit Card,Hyderabad,1.0
0,2,6,Electronics,0,4489.96,4489.96,Paytm UPI,Hyderabad,1.0
1,4,6,Beauty and Health,0,663.92,663.92,Paytm UPI,Pune,1.0
2,1,3,Pet Care,1,4143.25,3982.38,Credit Card,Bangalore,1.0
1,2,6,Clothing,0,1213.78,1213.78,Debit Card,Mumbai,1.0
2,4,6,Clothing,1,1888.01,1663.3,Debit Card,Delhi,1.0
0,0,1,Clothing,0,3898.61,3898.61,Credit Card,Mumbai,1.0
1,3,1,Electronics,0,3118.1,3118.1,Paytm UPI,Chennai,0.0
2,1,3,Home & Kitchen,0,1378.19,1378.19,Credit Card,Mumbai,1.0
1,1,3,Beauty and Health,0,2431.8,2431.8,Credit Card,Mumbai,0.0
1,2,1,Home & Kitchen,1,1149.56,705.57,Net Banking,Bangalore,1.0
2,1,3,Clothing,1,4165.76,3873.13,Paytm UPI,Mumbai,0.0
2,1,0,Clothing,0,2893.22,2893.22,Debit Card,Pune,1.0
0,3,1,Clothing,1,5213.65,5105.12,Debit Card,Varanasi,1.0
0,3,6,Electronics,1,1318.61,1223.51,Debit Card,Other,1.0
0,1,3,Sports & Fitness,0,6196.88,6196.88,Credit Card,Varanasi,1.0
2,1,5,Sports & Fitness,0,5570.22,5570.22,Net Banking,Bangalore,1.0
0,2,0,Home & Kitchen,0,3316.44,3316.44,International Card,Bangalore,0.0
1,0,0,Electronics,1,417.24,0.86,Debit Card,Dehradun,1.0
1,1,1,Clothing,1,3186.49,3123.93,Credit Card,Bangalore,1.0
2,1,5,Home & Kitchen,1,2181.2,1769.52,Credit Card,Bangalore,1.0
1,0,3,Electronics,1,4790.69,4595.08,Credit Card,Delhi,1.0
2,1,2,Electronics,1,2570.54,2132.83,Credit Card,Mumbai,1.0
0,4,0,Electronics,1,3350.27,3240.06,International Card,Ahmedabad,0.0
1,1,1,Home & Kitchen,0,3833.25,3833.25,Credit Card,Delhi,0.0
0,3,1,Electronics,0,2628.35,2628.35,Credit Card,Kolkata,0.0
1,4,3,Electronics,1,307.91,35.14,Debit Card,Delhi,1.0
2,3,3,Sports & Fitness,1,1067.8,852.06,International Card,Lucknow,0.0
2,1,2,Electronics,0,5220.35,5220.35,Debit Card,Delhi,1.0
0,1,0,Clothing,0,5271.26,5271.26,PhonePe UPI,Pune,0.0
0,2,5,Home & Kitchen,1,1743.24,1390.87,Net Banking,Pune,1.0
1,2,4,Beauty and Health,0,1711.97,1711.97,Net Banking,Bangalore,1.0
0,2,3,Sports & Fitness,1,7745.44,7511.23,Credit Card,Mumbai,1.0
2,2,1,Clothing,0,2563.16,2563.16,Debit Card,Mumbai,0.0
1,2,0,Electronics,0,5030.68,5030.68,Debit Card,Hyderabad,1.0
0,1,2,Pet Care,0,2382.49,2382.49,Credit Card,Dehradun,1.0
0,3,5,Beauty and Health,0,807.68,807.68,Debit Card,Dehradun,1.0
1,1,0,Electronics,1,1019.39,679.73,Credit Card,Mumbai,1.0
1,2,5,Beauty and Health,1,719.02,256.17,Debit Card,Delhi,1.0
0,2,6,Electronics,0,3037.61,3037.61,Credit Card,Delhi,1.0
2,2,0,Home & Kitchen,0,2101.37,2101.37,PhonePe UPI,Delhi,0.0
1,3,5,Beauty and Health,0,5494.09,5494.09,Credit Card,Bangalore,1.0
0,2,0,Clothing,1,2996.26,2876.94,International Card,Mumbai,1.0
2,1,6,Sports & Fitness,1,5555.85,5083.75,Cash on Delivery,Delhi,1.0
0,3,0,Clothing,1,5115.87,4824.31,Debit Card,Bangalore,1.0
1,3,3,Clothing,1,547.76,440.51,Credit Card,Delhi,1.0
0,0,4,Other,0,5064.13,5064.13,Debit Card,Pune,1.0
2,2,5,Electronics,0,4117.04,4117.04,Cash on Delivery,Bangalore,1.0
0,4,6,Clothing,1,1080.74,972.64,International Card,Hyderabad,0.0
0,2,4,Electronics,1,5370.71,5097.73,International Card,Hyderabad,1.0
1,3,4,Clothing,0,4585.66,4585.66,Paytm UPI,Hyderabad,1.0
0,1,4,Beauty and Health,1,634.3,239.66,Credit Card,Delhi,1.0
0,3,2,Clothing,0,4813.97,4813.97,Credit Card,Mumbai,1.0
1,1,2,Clothing,0,3127.96,3127.96,Credit Card,Mumbai,1.0
0,3,6,Clothing,1,3130.45,2933.64,Debit Card,Delhi,1.0
2,3,1,Clothing,1,766.58,627.72,International Card,Mumbai,1.0
2,3,2,Beauty and Health,1,1391.73,1200.71,Net Banking,Hyderabad,1.0
0,3,2,Books,1,1633.26,1332.87,Google Pay UPI,Chennai,1.0
2,4,4,Sports & Fitness,1,3135.72,3085.1,Credit Card,Bangalore,0.0
0,2,5,Electronics,0,5005.49,5005.49,Credit Card,Mumbai,1.0
2,2,0,Home & Kitchen,0,1434.42,1434.42,Net Banking,Ahmedabad,1.0
1,2,4,Electronics,0,1452.82,1452.82,Credit Card,Bangalore,0.0
2,1,1,Electronics,1,3536.2,3436.76,Credit Card,Lucknow,0.0
2,2,6,Home & Kitchen,1,5729.52,5280.15,Debit Card,Bangalore,0.0
2,1,6,Clothing,1,3628.56,3539.59,Debit Card,Delhi,0.0
0,4,5,Books,1,1081.34,621.4,PhonePe UPI,Bangalore,1.0
0,2,4,Books,0,5703.01,5703.01,Credit Card,Bangalore,0.0
1,1,4,Toys & Games,1,1035.25,811.24,Credit Card,Mumbai,1.0
1,4,0,Beauty and Health,0,4746.88,4746.88,Credit Card,Pune,1.0
0,3,1,Clothing,0,252.76,252.76,Credit Card,Bangalore,1.0
2,2,6,Beauty and Health,0,7625.79,7625.79,Debit Card,Delhi,1.0
0,2,2,Beauty and Health,1,4797.26,4581.05,Debit Card,Other,1.0
1,1,5,Electronics,0,4385.85,4385.85,Credit Card,Chennai,1.0
1,3,1,Sports & Fitness,1,2795.1,2379.25,Credit Card,Hyderabad,1.0
2,1,5,Electronics,1,2608.1,2505.24,Debit Card,Srinagar,1.0
1,1,6,Clothing,0,4180.69,4180.69,Debit Card,Hyderabad,0.0
2,3,5,Beauty and Health,0,2530.07,2530.07,Credit Card,Hyderabad,1.0
1,1,2,Electronics,1,4905.81,4456.9,Debit Card,Chennai,1.0
2,2,1,Clothing,1,3576.2,3106.09,International Card,Bangalore,0.0
1,2,1,Beauty and Health,0,6093.55,6093.55,Cash on Delivery,Kolkata,1.0
2,3,0,Electronics,1,4928.81,4658.56,Debit Card,Mumbai,0.0
2,2,4,Sports & Fitness,1,3319.87,3143.78,Cash on Delivery,Bangalore,1.0
2,1,1,Clothing,0,4060.87,4060.87,Credit Card,Mumbai,1.0
1,3,3,Sports & Fitness,0,3609.0,3609.0,Net Banking,Ahmedabad,0.0
0,1,5,Clothing,1,4124.98,3761.55,Credit Card,Delhi,1.0
0,4,3,Clothing,1,4533.58,4469.94,Credit Card,Hyderabad,0.0
1,1,2,Sports & Fitness,1,4001.71,3527.61,Paytm UPI,Kolkata,0.0
0,2,5,Electronics,1,671.23,352.8,PhonePe UPI,Mumbai,1.0
1,2,0,Books,1,4266.03,4152.33,Credit Card,Mumbai,1.0
0,1,1,Sports & Fitness,0,2031.94,2031.94,Credit Card,Mumbai,1.0
0,1,2,Beauty and Health,1,4258.37,3870.96,Credit Card,Kolkata,1.0
0,2,5,Pet Care,1,1524.75,1135.51,Credit Card,Delhi,0.0
2,1,3,Clothing,0,4767.33,4767.33,Debit Card,Ahmedabad,1.0
0,1,2,Electronics,0,2542.72,2542.72,Debit Card,Kolkata,1.0
0,2,5,Beauty and Health,1,763.71,643.73,Paytm UPI,Bangalore,1.0
1,2,3,Clothing,0,2240.42,2240.42,Credit Card,Mumbai,1.0
1,0,5,Beauty and Health,1,2159.06,1752.92,Credit Card,Mumbai,1.0
0,1,6,Clothing,1,4087.97,3634.99,Debit Card,Bangalore,1.0
2,2,5,Beauty and Health,1,3508.64,3196.98,Debit Card,Delhi,1.0
0,2,5,Home & Kitchen,0,1907.15,1907.15,Credit Card,Delhi,0.0
0,1,6,Clothing,1,1525.88,1128.51,Credit Card,Delhi,0.0
2,2,6,Electronics,1,1127.86,1060.93,Debit Card,Bangalore,1.0
1,1,6,Clothing,0,1869.72,1869.72,Credit Card,Other,0.0
0,1,1,Clothing,1,5326.9,5248.6,Debit Card,Pune,1.0
2,1,1,Clothing,1,6415.95,5968.0,Debit Card,Pune,1.0
1,3,6,Electronics,1,805.88,585.35,Debit Card,Delhi,1.0
0,1,6,Electronics,1,3327.74,3272.09,Debit Card,Hyderabad,1.0
2,1,3,Electronics,0,3581.36,3581.36,Paytm UPI,Mumbai,1.0
2,2,3,Electronics,1,4875.65,4810.04,Net Banking,Mumbai,0.0
2,2,3,Home & Kitchen,1,4156.82,3700.84,Credit Card,Pune,0.0
0,2,6,Sports & Fitness,1,3172.1,3071.75,Net Banking,Bangalore,0.0
2,1,2,Home & Kitchen,1,3213.22,2914.28,Credit Card,Bangalore,1.0
2,1,4,Electronics,1,2730.98,2673.48,PhonePe UPI,Mumbai,1.0
1,3,0,Beauty and Health,1,2267.51,1991.1,Credit Card,Delhi,1.0
1,3,2,Pet Care,0,2469.7,2469.7,Credit Card,Jaipur,1.0
1,3,6,Home & Kitchen,1,4315.23,3816.46,Debit Card,Bangalore,0.0
2,2,2,Clothing,1,1484.22,1348.71,Net Banking,Delhi,0.0
0,3,4,Books,1,1884.54,1458.93,PhonePe UPI,Hyderabad,1.0
2,3,4,Beauty and Health,1,1987.32,1930.89,Debit Card,Delhi,1.0
0,2,4,Beauty and Health,0,859.59,859.59,Credit Card,Mumbai,1.0
2,2,5,Clothing,0,694.12,694.12,Net Banking,Mumbai,1.0
1,2,3,Beauty and Health,0,1994.66,1994.66,Credit Card,Bangalore,1.0
0,3,5,Home & Kitchen,1,364.88,67.39,Credit Card,Mumbai,1.0
0,1,0,Home & Kitchen,0,4619.95,4619.95,Credit Card,Kolkata,0.0
2,2,2,Electronics,1,2282.0,1890.66,Credit Card,Mumbai,1.0
0,2,4,Electronics,0,4371.79,4371.79,PhonePe UPI,Chennai,1.0
2,1,3,Toys & Games,0,3797.6,3797.6,Credit Card,Mumbai,0.0
2,1,5,Sports & Fitness,0,5762.44,5762.44,Debit Card,Mumbai,0.0
1,3,5,Electronics,1,2789.59,2460.93,Net Banking,Mumbai,1.0
2,2,5,Electronics,0,663.1,663.1,Debit Card,Bangalore,1.0
2,3,5,Electronics,1,1276.97,1107.78,Net Banking,Chennai,1.0
0,1,4,Electronics,1,4738.55,4328.87,Net Banking,Chennai,1.0
0,4,4,Electronics,1,4742.69,4644.24,Credit Card,Delhi,1.0
1,1,0,Beauty and Health,1,1545.41,1069.76,Credit Card,Delhi,0.0
0,2,3,Electronics,0,1737.43,1737.43,Debit Card,Chennai,0.0
2,3,2,Electronics,0,2376.53,2376.53,Credit Card,Delhi,1.0
0,2,2,Electronics,0,5463.58,5463.58,Debit Card,Hyderabad,0.0
0,4,0,Home & Kitchen,1,1932.06,1556.63,International Card,Delhi,0.0
0,3,3,Electronics,0,2044.06,2044.06,Credit Card,Bangalore,1.0
1,1,2,Electronics,0,3312.11,3312.11,Debit Card,Pune,1.0
1,2,6,Sports & Fitness,0,4447.25,4447.25,PhonePe UPI,Hyderabad,1.0
0,2,5,Electronics,0,494.93,494.93,Credit Card,Chennai,1.0
0,1,5,Beauty and Health,0,1029.42,1029.42,Google Pay UPI,Chennai,1.0
1,1,2,Sports & Fitness,1,5860.55,5395.09,Debit Card,Hyderabad,0.0
0,1,3,Clothing,1,5053.33,4955.02,Cash on Delivery,Ahmedabad,1.0
1,3,2,Beauty and Health,0,189.48,189.48,Credit Card,Chennai,1.0
2,3,2,Electronics,0,789.78,789.78,PhonePe UPI,Bangalore,0.0
1,2,2,Beauty and Health,0,4755.49,4755.49,Credit Card,Bangalore,0.0
0,3,3,Books,1,2461.36,2098.17,Debit Card,Hyderabad,0.0
1,1,0,Other,1,3905.87,3625.39,Debit Card,Bangalore,0.0
2,2,4,Clothing,0,5178.86,5178.86,Debit Card,Hyderabad,1.0
2,2,1,Home & Kitchen,0,5953.42,5953.42,Net Banking,Pune,1.0
2,2,6,Electronics,1,4731.82,4294.69,Paytm UPI,Mumbai,0.0
0,1,3,Clothing,1,5307.54,5026.76,Credit Card,Mumbai,0.0
1,2,5,Electronics,1,5082.47,4687.25,Credit Card,Delhi,1.0
0,2,3,Other,1,6213.5,5865.49,Google Pay UPI,Kolkata,0.0
1,2,0,Electronics,1,1146.51,738.12,Credit Card,Hyderabad,1.0
1,3,0,Clothing,0,5135.03,5135.03,Debit Card,Mumbai,0.0
1,1,2,Electronics,0,1928.44,1928.44,Net Banking,Delhi,0.0
1,1,1,Clothing,1,2571.19,2298.59,Google Pay UPI,Delhi,0.0
2,1,1,Home & Kitchen,1,5891.3,5405.58,Debit Card,Hyderabad,1.0
0,2,0,Clothing,1,786.03,302.18,Net Banking,Mumbai,1.0
2,4,3,Clothing,1,3743.67,3281.8,Credit Card,Bangalore,0.0
1,4,5,Electronics,0,2925.36,2925.36,Debit Card,Mumbai,1.0
0,3,3,Beauty and Health,1,4200.46,3747.24,Credit Card,Delhi,1.0
1,2,3,Clothing,0,1688.92,1688.92,Credit Card,Mumbai,1.0
0,1,1,Books,0,1059.87,1059.87,PhonePe UPI,Jaipur,0.0
0,3,5,Sports & Fitness,0,4455.96,4455.96,Debit Card,Hyderabad,1.0
2,1,4,Electronics,0,2852.87,2852.87,Credit Card,Pune,0.0
0,3,6,Electronics,1,7179.98,6819.26,Cash on Delivery,Ahmedabad,0.0
1,3,0,Beauty and Health,1,1568.92,1221.4,Credit Card,Bangalore,1.0
2,2,0,Clothing,0,3024.49,3024.49,Google Pay UPI,Ahmedabad,1.0
1,1,3,Clothing,1,564.73,447.13,Credit Card,Kolkata,1.0
1,1,4,Electronics,1,3917.4,3436.07,Credit Card,Kolkata,1.0
0,2,1,Beauty and Health,1,3137.53,3035.09,Credit Card,Mumbai,0.0
0,1,0,Clothing,0,3239.88,3239.88,PhonePe UPI,Pune,1.0
0,1,4,Electronics,1,4867.84,4731.74,Debit Card,Hyderabad,1.0
1,2,5,Home & Kitchen,0,1819.93,1819.93,Credit Card,Mumbai,1.0
0,4,4,Toys & Games,1,2495.91,2344.92,Credit Card,Delhi,1.0
1,2,1,Electronics,1,1435.22,1263.43,Net Banking,Bangalore,0.0
2,1,4,Beauty and Health,0,990.45,990.45,Debit Card,Chennai,1.0
2,2,5,Beauty and Health,1,435.07,311.52,Google Pay UPI,Jaipur,1.0
2,2,3,Clothing,1,953.75,715.95,Credit Card,Jaipur,0.0
1,1,4,Sports & Fitness,1,3620.51,3497.05,Paytm UPI,Bangalore,0.0
2,2,5,Beauty and Health,0,832.01,832.01,Credit Card,Jaipur,1.0
1,2,4,Books,1,1007.23,513.55,Debit Card,Kolkata,1.0
0,1,1,Beauty and Health,1,443.41,196.77,Debit Card,Lucknow,1.0
1,1,3,Pet Care,0,2276.28,2276.28,Credit Card,Hyderabad,0.0
2,1,1,Electronics,1,3940.98,3743.33,Credit Card,Delhi,1.0
0,1,4,Clothing,1,2589.39,2222.93,Credit Card,Pune,1.0
0,2,3,Books,0,1264.92,1264.92,Debit Card,Mumbai,1.0
0,2,3,Beauty and Health,0,7130.82,7130.82,Net Banking,Hyderabad,0.0
1,3,1,Clothing,1,685.99,363.06,Net Banking,Jaipur,1.0
0,2,4,Electronics,0,1626.82,1626.82,Credit Card,Mumbai,1.0
0,2,0,Other,0,4916.04,4916.04,Paytm UPI,Mumbai,0.0
1,2,0,Beauty and Health,1,2532.88,2367.27,Debit Card,Hyderabad,0.0
2,1,0,Electronics,0,1881.83,1881.83,Cash on Delivery,Pune,1.0
0,3,6,Sports & Fitness,0,4063.11,4063.11,Net Banking,Hyderabad,0.0
2,2,4,Other,0,1654.81,1654.81,Debit Card,Kolkata,1.0
2,1,6,Electronics,1,685.76,393.57,International Card,Chennai,1.0
1,1,3,Electronics,0,4262.62,4262.62,PhonePe UPI,Mumbai,0.0
1,3,0,Other,1,741.53,691.3,Credit Card,Kolkata,0.0
2,1,3,Sports & Fitness,0,4829.64,4829.64,Net Banking,Hyderabad,0.0
0,2,2,Electronics,0,3979.3,3979.3,Credit Card,Chennai,0.0
0,3,5,Electronics,1,5810.85,5559.78,Credit Card,Chennai,1.0
0,2,3,Electronics,0,2084.27,2084.27,Credit Card,Chennai,1.0
2,1,3,Home & Kitchen,1,3324.55,2939.07,Credit Card,Dehradun,1.0
1,2,5,Electronics,0,799.04,799.04,Credit Card,Pune,0.0
0,1,6,Clothing,1,2470.61,2162.74,International Card,Chennai,0.0
1,2,0,Electronics,0,2195.22,2195.22,Credit Card,Mumbai,0.0
0,2,4,Clothing,1,2030.01,1629.35,Credit Card,Pune,0.0
0,3,1,Electronics,1,3817.14,3333.28,Debit Card,Chennai,1.0
2,2,1,Clothing,0,4291.95,4291.95,Credit Card,Delhi,0.0
2,1,1,Other,1,2305.68,2144.09,Credit Card,Pune,1.0
1,2,5,Books,0,3471.4,3471.4,Credit Card,Chennai,1.0
2,1,0,Electronics,1,6956.58,6776.14,Credit Card,Mumbai,1.0
2,4,4,Beauty and Health,0,2766.51,2766.51,Paytm UPI,Bangalore,1.0
2,1,1,Electronics,0,2853.22,2853.22,Debit Card,Bangalore,1.0
2,0,0,Home & Kitchen,1,2209.4,1982.19,Debit Card,Delhi,1.0
0,2,1,Beauty and Health,0,3966.63,3966.63,PhonePe UPI,Mumbai,1.0
1,2,3,Sports & Fitness,1,4954.35,4523.99,Credit Card,Other,0.0
2,3,1,Sports & Fitness,1,2594.23,2252.95,Debit Card,Kolkata,1.0
1,2,5,Electronics,0,633.77,633.77,Debit Card,Bangalore,1.0
1,3,6,Electronics,1,2959.84,2794.81,Credit Card,Ahmedabad,0.0
2,3,4,Beauty and Health,1,4204.66,3969.52,Net Banking,Delhi,0.0
1,2,1,Clothing,0,567.17,567.17,Credit Card,Bangalore,1.0
0,1,0,Electronics,1,5065.44,4780.92,Debit Card,Mumbai,0.0
2,1,5,Books,0,5109.66,5109.66,Credit Card,Delhi,1.0
1,2,6,Electronics,0,365.11,365.11,Credit Card,Ahmedabad,1.0
2,2,6,Electronics,0,4327.73,4327.73,Credit Card,Hyderabad,1.0
1,4,6,Electronics,0,1876.35,1876.35,Credit Card,Mumbai,1.0
0,1,3,Electronics,0,3289.5,3289.5,Debit Card,Hyderabad,1.0
2,2,0,Home & Kitchen,0,1641.13,1641.13,Debit Card,Kolkata,1.0
2,2,5,Sports & Fitness,0,5611.23,5611.23,Credit Card,Mumbai,1.0
1,1,5,Beauty and Health,1,4282.1,4013.23,Paytm UPI,Mumbai,1.0
1,3,6,Electronics,0,555.81,555.81,Credit Card,Pune,1.0
1,1,4,Clothing,0,3529.83,3529.83,PhonePe UPI,Mumbai,1.0
0,2,0,Home & Kitchen,0,201.18,201.18,Credit Card,Hyderabad,1.0
0,1,4,Beauty and Health,1,4153.58,3698.01,Credit Card,Delhi,1.0
0,2,5,Beauty and Health,0,1734.8,1734.8,Net Banking,Varanasi,0.0
0,3,1,Sports & Fitness,1,3746.78,3600.35,Credit Card,Hyderabad,0.0
2,2,0,Beauty and Health,0,2114.13,2114.13,Credit Card,Hyderabad,1.0
2,2,1,Clothing,0,6458.98,6458.98,Debit Card,Delhi,1.0
1,3,5,Electronics,0,1426.67,1426.67,Google Pay UPI,Jaipur,1.0
2,1,6,Electronics,0,5627.44,5627.44,Net Banking,Delhi,1.0
0,2,3,Clothing,1,3388.76,3118.01,Net Banking,Mumbai,1.0
0,3,4,Electronics,0,3365.72,3365.72,Debit Card,Ahmedabad,0.0
2,2,6,Clothing,0,2485.79,2485.79,Credit Card,Mumbai,1.0
0,0,5,Electronics,0,5850.46,5850.46,Credit Card,Kolkata,1.0
1,3,5,Clothing,1,3634.6,3242.13,Credit Card,Chennai,1.0
2,2,2,Beauty and Health,0,5880.65,5880.65,Credit Card,Pune,1.0
1,0,3,Sports & Fitness,1,1782.14,1388.27,Credit Card,Pune,1.0
0,2,6,Electronics,1,5568.05,5335.51,Credit Card,Chennai,1.0
0,3,2,Home & Kitchen,0,5416.52,5416.52,Credit Card,Hyderabad,1.0
1,2,6,Clothing,1,1821.64,1765.28,Credit Card,Hyderabad,1.0
0,2,0,Sports & Fitness,1,4604.28,4110.89,Debit Card,Mumbai,0.0
2,1,0,Toys & Games,1,3685.91,3314.22,Credit Card,Mumbai,1.0
2,0,2,Toys & Games,0,2753.63,2753.63,Credit Card,Ahmedabad,1.0
2,1,0,Electronics,1,2758.28,2451.72,Credit Card,Delhi,0.0
1,2,0,Electronics,1,4843.38,4516.01,PhonePe UPI,Pune,0.0
0,1,1,Clothing,0,753.66,753.66,Debit Card,Mumbai,0.0
0,2,1,Home & Kitchen,1,5725.09,5319.03,Google Pay UPI,Jaipur,1.0
1,0,4,Electronics,0,484.1,484.1,PhonePe UPI,Ahmedabad,1.0
2,3,3,Sports & Fitness,0,1136.48,1136.48,Credit Card,Lucknow,0.0
2,4,2,Clothing,1,3968.33,3732.34,Credit Card,Mumbai,1.0
0,0,1,Clothing,1,1923.16,1476.26,Cash on Delivery,Delhi,0.0
0,1,1,Beauty and Health,0,1544.26,1544.26,Credit Card,Bangalore,0.0
2,2,4,Clothing,1,3141.67,2681.06,Debit Card,Bangalore,1.0
2,1,5,Electronics,0,2258.68,2258.68,Debit Card,Srinagar,0.0
0,2,0,Beauty and Health,1,4210.68,3929.66,Credit Card,Kolkata,1.0
1,3,6,Sports & Fitness,1,1937.58,1543.31,Credit Card,Delhi,1.0
0,2,1,Clothing,1,2270.88,2083.66,Credit Card,Mumbai,0.0
2,1,2,Beauty and Health,0,491.92,491.92,Cash on Delivery,Delhi,1.0
0,1,1,Sports & Fitness,1,1777.55,1645.02,Debit Card,Delhi,1.0
1,2,2,Sports & Fitness,0,4414.1,4414.1,Debit Card,Delhi,1.0
1,4,3,Beauty and Health,0,4585.27,4585.27,PhonePe UPI,Mumbai,1.0
0,1,4,Pet Care,0,597.68,597.68,Debit Card,Hyderabad,1.0
0,3,1,Clothing,1,8033.41,7789.07,Credit Card,Hyderabad,1.0
2,2,4,Clothing,0,3698.31,3698.31,Debit Card,Pune,1.0
2,2,6,Electronics,0,4851.48,4851.48,Credit Card,Bangalore,0.0
2,2,1,Toys & Games,0,4029.91,4029.91,Credit Card,Other,0.0
0,3,3,Clothing,0,4547.75,4547.75,Net Banking,Chennai,0.0
2,2,3,Clothing,1,828.09,695.93,Debit Card,Hyderabad,1.0
1,2,4,Beauty and Health,1,4140.37,3732.32,International Card,Delhi,1.0
1,1,4,Electronics,0,1999.51,1999.51,Google Pay UPI,Mumbai,1.0
1,1,2,Clothing,1,3723.63,3606.99,Debit Card,Hyderabad,0.0
0,2,2,Electronics,1,1021.67,634.58,Debit Card,Mumbai,1.0
0,3,2,Electronics,0,2007.19,2007.19,Debit Card,Delhi,1.0
1,1,0,Clothing,1,3393.29,3223.6,Credit Card,Hyderabad,1.0
2,2,3,Electronics,0,1431.2,1431.2,Google Pay UPI,Kolkata,1.0
0,0,5,Home & Kitchen,1,3911.1,3648.07,Credit Card,Chennai,1.0
1,2,1,Clothing,1,1661.04,1502.67,Net Banking,Mumbai,0.0
1,2,3,Electronics,1,3123.72,2651.88,Credit Card,Varanasi,0.0
0,2,2,Electronics,1,1205.06,771.87,Credit Card,Chennai,0.0
